Date,Open,High,Low,Close,Volume,DayOfWeek,Month,PriceChange
2014-05-23,204.529999,207.759995,202.5,207.300003,4006800,4,5,0.011811782218572153
2014-05-27,208.520004,213.869995,207.699997,211.559998,5341100,1,5,0.020549903224072796
2014-05-28,210.020004,212.770004,205.259995,210.240005,5495100,2,5,-0.006239331690672478
2014-05-29,210.570007,212.490005,207.720001,210.240005,3692500,3,5,0.0
2014-05-30,210.300003,214.800003,207.020004,207.770004,5581100,4,5,-0.011748482407047067
2014-06-02,207.330002,209.350006,201.669998,204.699997,4668100,0,6,-0.014775987586735595
2014-06-03,203.490005,208.0,202.589996,204.940002,3860800,1,6,0.0011724719272956374
2014-06-04,204.350006,206.259995,200.399994,203.990005,3427400,2,6,-0.004635488390402176
2014-06-05,204.470001,209.199997,204.050003,206.899994,4054600,3,6,0.014265350893049922
2014-06-06,209.75,210.809998,207.179993,208.169998,3073800,4,6,0.006138250540500323
2014-06-09,207.949997,209.990005,204.199997,205.309998,2805700,0,6,-0.013738771328613786
2014-06-10,204.429993,206.970001,201.550003,202.300003,3514700,1,6,-0.014660732693592471
2014-06-11,201.5,205.0,199.25,204.470001,3977500,2,6,0.01072663355323833
2014-06-12,205.100006,209.880005,202.710007,203.520004,5993700,3,6,-0.004646143665837821
2014-06-13,204.779999,206.789993,201.580002,206.419998,3544300,4,6,0.014249184075291188
2014-06-16,206.759995,225.490005,206.259995,224.610001,13246400,0,6,0.08812132146227425
2014-06-17,224.110001,235.539993,222.850006,231.669998,13304900,1,6,0.031432246865979785
2014-06-18,231.5,231.710007,226.119995,227.119995,6940200,2,6,-0.019640018298787254
2014-06-19,228.880005,235.309998,227.0,227.789993,8793100,3,6,0.002949973647190518
2014-06-20,228.520004,231.289993,226.199997,229.589996,4903900,4,6,0.007902028426683305
2014-06-23,229.509995,238.990005,228.220001,237.220001,7791100,0,6,0.033233177111079204
2014-06-24,238.970001,241.880005,231.630005,232.5,8075900,1,6,-0.019897146025220636
2014-06-25,233.050003,237.550003,230.240005,236.889999,5801600,2,6,0.018881716129032222
2014-06-26,237.169998,240.399994,234.210007,235.600006,5121400,3,6,-0.005445535925727163
2014-06-27,234.690002,240.0,234.5,239.059998,5635000,4,6,0.014685873989324083
2014-06-30,239.550003,244.490005,239.0,240.059998,4828600,0,6,0.004183050315260228
2014-07-01,242.460007,243.440002,238.699997,239.720001,4336100,1,7,-0.001416300103443402
2014-07-02,240.660004,242.330002,227.070007,229.429993,8027400,2,7,-0.042925112452339764
2014-07-03,231.289993,231.899994,224.0,229.25,5166700,3,7,-0.0007845225362491659
2014-07-07,227.5,229.779999,220.399994,222.660004,5893700,0,7,-0.02874589312977105
2014-07-08,218.649994,220.960007,214.270004,219.070007,7836200,1,7,-0.016123223459566516
2014-07-09,221.270004,224.220001,219.210007,223.059998,4115400,2,7,0.01821331479667143
2014-07-10,217.179993,222.220001,216.039993,219.460007,4863900,3,7,-0.016139115181019625
2014-07-11,220.610001,221.600006,217.600006,218.130005,3302300,4,7,-0.006060338820639832
2014-07-14,219.990005,228.789993,215.449997,226.699997,7203200,0,7,0.03928846010891518
2014-07-15,226.729996,227.649994,218.100006,219.580002,5718500,1,7,-0.03140712436798132
2014-07-16,221.820007,224.800003,216.820007,217.160004,4044500,2,7,-0.01102103095891227
2014-07-17,216.160004,220.550003,213.600006,215.399994,4649400,3,7,-0.008104669218922944
2014-07-18,215.949997,221.210007,215.929993,220.020004,4253700,4,7,0.02144851498928091
2014-07-21,217.25,223.210007,216.720001,220.539993,3822200,0,7,0.002363371468714348
2014-07-22,222.190002,223.300003,219.110001,219.580002,2730000,1,7,-0.004352911174709262
2014-07-23,220.009995,224.75,219.429993,222.490005,3083300,2,7,0.013252586635826624
2014-07-24,223.25,225.100006,220.800003,223.539993,3245500,3,7,0.004719259186497071
2014-07-25,222.720001,226.970001,221.75,223.570007,3087100,4,7,0.00013426680209294162
2014-07-28,224.25,232.0,221.399994,224.820007,6514300,0,7,0.00559108986385648
2014-07-29,226.610001,228.300003,224.860001,225.009995,3382400,1,7,0.0008450671385309416
2014-07-30,221.919998,229.600006,221.039993,228.919998,4927800,2,7,0.017377019185303322
2014-07-31,229.259995,231.399994,221.5,223.300003,7749100,3,7,-0.024550039529530276
2014-08-01,226.089996,237.5,226.0,233.270004,11895800,4,8,0.04464845887171798
2014-08-04,234.380005,240.5,233.270004,238.520004,5959700,0,8,0.02250610841503642
2014-08-05,237.470001,242.990005,235.690002,238.490005,5388600,1,8,-0.00012577142167080613
2014-08-06,238.899994,251.419998,238.580002,248.929993,9249300,2,8,0.04377536911871838
2014-08-07,250.119995,256.690002,249.119995,252.389999,7478900,3,8,0.013899514310435013
2014-08-08,251.160004,251.759995,246.5,248.130005,5090100,4,8,-0.016878616493833376
2014-08-11,255.479996,263.73999,255.0,259.320007,8101300,0,8,0.04509733516508807
2014-08-12,258.079987,260.299988,254.580002,259.959991,6382300,1,8,0.002467931446569871
2014-08-13,262.01001,265.640015,259.609985,260.309998,6932600,2,8,0.0013463879524446831
2014-08-14,262.48999,263.0,256.5,261.380005,4126600,3,8,0.004110510576700754
2014-08-15,261.480011,262.089996,258.5,262.01001,3867900,4,8,0.00241030296100897
2014-08-18,263.25,267.26001,259.75,259.940002,5849200,0,8,-0.00790049204608645
2014-08-19,258.869995,259.329987,251.619995,256.76001,5334800,1,8,-0.01223356149701027
2014-08-20,254.669998,258.73999,253.0,255.710007,3027900,2,8,-0.004089433553145727
2014-08-21,256.519989,258.799988,253.259995,254.339996,2915600,3,8,-0.005357674562966874
2014-08-22,254.539993,256.950012,252.610001,256.779999,2833400,4,8,0.00959346952258322
2014-08-25,258.190002,263.679993,258.190002,262.549988,4318100,0,8,0.022470554647832985
2014-08-26,264.980011,265.5,261.660004,261.73999,3818000,1,8,-0.003085119165954775
2014-08-27,263.5,264.23999,260.290009,263.25,2985100,2,8,0.00576912224990922
2014-08-28,261.890015,264.480011,261.640015,263.859985,2844900,3,8,0.002317132003798683
2014-08-29,268.700012,272.0,267.51001,269.700012,6447100,4,8,0.022133052876509574
2014-09-02,275.5,284.890015,274.299988,284.119995,9852400,1,9,0.053466749567664174
2014-09-03,287.670013,288.0,280.100006,281.190002,6772300,2,9,-0.010312519539499632
2014-09-04,284.01001,291.420013,280.399994,286.040009,8341700,3,9,0.017248148815760533
2014-09-05,282.549988,282.899994,272.51001,277.390015,11169900,4,9,-0.030240503873008917
2014-09-08,277.619995,284.880005,277.519989,282.109985,5501600,0,9,0.017015644921465567
2014-09-09,282.98999,285.48999,277.0,278.480011,4558800,1,9,-0.012867229779194078
2014-09-10,279.5,281.410004,273.660004,281.100006,3781300,2,9,0.009408197703640653
2014-09-11,280.459991,284.790009,278.630005,280.309998,3766100,3,9,-0.0028104161619975088
2014-09-12,280.5,282.390015,277.0,279.200012,3324600,4,9,-0.0039598516211326595
2014-09-15,274.369995,274.399994,249.130005,253.860001,16455400,0,9,-0.09075934781836614
2014-09-16,255.149994,262.459991,252.419998,260.73999,8300100,1,9,0.027101508598827984
2014-09-17,262.410004,264.700012,259.5,261.380005,5177700,2,9,0.00245461005041836
2014-09-18,263.359985,265.600006,262.320007,263.820007,3692600,3,9,0.009335075190621378
2014-09-19,257.98999,261.429993,255.270004,259.320007,6810900,4,9,-0.01705708392313099
2014-09-22,255.0,256.019989,244.710007,250.029999,8214100,0,9,-0.03582449386560438
2014-09-23,245.220001,253.800003,245.0,250.410004,5658700,1,9,0.001519837625564291
2014-09-24,251.119995,252.839996,247.039993,252.139999,3749500,2,9,0.006908649703947223
2014-09-25,252.520004,254.960007,246.100006,246.949997,4834200,3,9,-0.020583810663059476
2014-09-26,248.25,249.729996,246.070007,246.600006,3795400,4,9,-0.0014172545221775579
2014-09-29,244.0,248.639999,241.380005,245.259995,4852700,0,9,-0.00543394552877674
2014-09-30,246.919998,247.649994,240.119995,242.679993,4238300,1,9,-0.01051945711733382
2014-10-01,242.199997,242.660004,235.649994,240.240005,5941700,2,10,-0.01005434345797096
2014-10-02,250.199997,252.789993,245.360001,251.419998,8998200,3,10,0.04653676643071991
2014-10-03,253.059998,256.5,251.029999,255.210007,5406300,4,10,0.015074413452186963
2014-10-06,259.130005,262.48999,257.799988,260.619995,7713300,0,10,0.021198181307992447
2014-10-07,258.529999,261.459991,255.729996,259.570007,4485500,1,10,-0.0040288083038296785
2014-10-08,260.100006,262.880005,252.639999,259.279999,5055100,2,10,-0.001117263135875346
2014-10-09,262.25,265.540009,254.399994,257.01001,7361300,3,10,-0.008754971493192376
2014-10-10,244.639999,245.889999,235.199997,236.910004,12888300,4,10,-0.07820709395715764
2014-10-13,238.570007,238.960007,221.0,224.589996,11268700,0,10,-0.05200290317837308
2014-10-14,228.25,232.470001,223.0,227.059998,7105300,1,10,0.010997827347572375
2014-10-15,220.0,230.990005,217.320007,229.699997,9147300,2,10,0.011626878460555545
2014-10-16,219.720001,229.919998,219.100006,226.350006,5399300,3,10,-0.014584201322388246
2014-10-17,233.380005,234.770004,226.550003,227.479996,10549400,4,10,0.004992224298858705
2014-10-20,226.720001,232.399994,225.509995,230.470001,3494400,0,10,0.013144034871532151
2014-10-21,234.270004,235.389999,230.800003,235.339996,4130300,1,10,0.021130711063779728
2014-10-22,233.190002,237.389999,230.559998,231.100006,4116600,2,10,-0.018016444599582626
2014-10-23,234.660004,236.279999,232.0,235.289993,3492400,3,10,0.01813062263615861
2014-10-24,236.270004,237.800003,231.199997,235.240005,3463300,4,10,-0.00021245272424319506
2014-10-27,234.25,234.610001,220.309998,221.669998,9553300,0,10,-0.05768579625731607
2014-10-28,229.600006,244.600006,228.25,242.770004,10516300,1,10,0.09518656647436785
2014-10-29,241.130005,241.5,235.639999,238.100006,4962500,2,10,-0.01923630565166523
2014-10-30,238.139999,240.5,235.059998,238.660004,3228400,3,10,0.0023519445018409524
2014-10-31,242.509995,243.119995,238.75,241.699997,3775300,4,10,0.012737756427759095
2014-11-03,243.0,247.559998,241.320007,242.589996,4203800,0,11,0.0036822466323820358
2014-11-04,240.490005,242.350006,236.529999,238.929993,3682600,1,11,-0.015087196753158838
2014-11-05,241.0,241.360001,230.529999,230.970001,9045900,2,11,-0.03331516441303373
2014-11-06,234.490005,246.690002,228.5,241.220001,15354700,3,11,0.044378057564280926
2014-11-07,242.190002,242.839996,237.199997,240.199997,5161000,4,11,-0.004228521663922846
2014-11-10,239.110001,242.880005,236.800003,241.929993,4577200,0,11,0.007202314827672529
2014-11-11,242.550003,251.820007,242.0,251.080002,7948800,1,11,0.03782089556791757
2014-11-12,249.720001,252.339996,245.580002,249.100006,5870800,2,11,-0.007885916776438462
2014-11-13,250.619995,255.75,250.25,251.699997,6236000,3,11,0.010437538889501274
2014-11-14,250.0,258.850006,248.5,258.679993,6101100,4,11,0.02773141073974683
2014-11-17,257.48999,259.0,252.020004,253.979996,4025700,0,11,-0.018169155432132822
2014-11-18,255.860001,259.98999,255.509995,257.700012,4473000,1,11,0.014646885812219734
2014-11-19,250.610001,251.880005,245.600006,247.740005,7918500,2,11,-0.03864961791309507
2014-11-20,247.949997,250.929993,246.0,248.710007,3587200,3,11,0.003915403166315334
2014-11-21,252.210007,252.779999,242.169998,242.779999,7485100,4,11,-0.023843061529888465
2014-11-24,245.199997,247.600006,240.639999,246.720001,4789700,0,11,0.016228692710390735
2014-11-25,247.350006,249.720001,246.089996,248.089996,3159800,1,11,0.0055528331486995874
2014-11-26,248.339996,249.0,246.600006,248.440002,1981200,2,11,0.001410802554085988
2014-11-28,245.350006,246.690002,242.520004,244.520004,2119700,4,11,-0.01577844939801598
2014-12-01,241.160004,242.470001,229.009995,231.639999,8619400,0,12,-0.05267464742884598
2014-12-02,234.570007,234.880005,228.0,231.429993,5887000,1,12,-0.000906605080757239
2014-12-03,226.25,229.720001,225.5,229.300003,5307700,2,12,-0.009203603959837658
2014-12-04,228.600006,230.899994,227.809998,228.279999,3855600,3,12,-0.004448338363083226
2014-12-05,228.669998,229.389999,222.259995,223.710007,6063600,4,12,-0.020019239618097262
2014-12-08,221.539993,224.860001,212.339996,214.360001,9225600,0,12,-0.041795206774098315
2014-12-09,209.339996,217.729996,204.270004,216.889999,9431500,1,12,0.01180256572213767
2014-12-10,214.130005,216.770004,207.699997,209.839996,7314100,2,12,-0.03250497041129119
2014-12-11,210.529999,215.429993,208.229996,208.880005,6694400,3,12,-0.004574871417744375
2014-12-12,204.820007,211.679993,204.5,207.0,7173800,4,12,-0.009000406716765497
2014-12-15,209.289993,209.800003,202.669998,204.039993,5218300,0,12,-0.014299550724637622
2014-12-16,200.889999,203.679993,195.369995,197.809998,8426100,1,12,-0.030533205321174428
2014-12-17,193.059998,206.649994,192.649994,205.820007,7367800,2,12,0.04049344866784743
2014-12-18,212.380005,218.440002,211.800003,218.259995,7483300,3,12,0.060441101821554266
2014-12-19,220.190002,220.399994,214.5,219.289993,6910500,4,12,0.0047191332520648555
2014-12-22,220.0,224.059998,218.259995,222.600006,4799400,0,12,0.015094227304754293
2014-12-23,223.809998,224.320007,219.520004,220.970001,4505700,1,12,-0.007322573926615283
2014-12-24,219.770004,222.5,219.25,222.259995,1332200,2,12,0.005837869367616211
2014-12-26,221.509995,228.5,221.5,227.820007,3327000,4,12,0.025015801876536514
2014-12-29,226.899994,227.910004,224.020004,225.710007,2802500,0,12,-0.009261697547046532
2014-12-30,223.990005,225.649994,221.399994,222.229996,2903200,1,12,-0.015418062523032017
2014-12-31,223.089996,225.679993,222.25,222.410004,2297500,2,12,0.0008100076643118292
2015-01-02,222.869995,223.25,213.259995,219.309998,4764400,4,1,-0.013938248928766606
2015-01-05,214.550003,216.5,207.160004,210.089996,5368500,0,1,-0.04204095610816605
2015-01-06,210.059998,214.199997,204.210007,211.279999,6261900,1,1,0.005664253523047336
2015-01-07,213.350006,214.779999,209.779999,210.949997,2968400,2,1,-0.0015619178415463564
2015-01-08,212.809998,213.800003,210.009995,210.619995,3442500,3,1,-0.0015643612452860278
2015-01-09,208.919998,209.979996,204.960007,206.660004,4668300,4,1,-0.018801590988547945
2015-01-12,203.050003,204.470001,199.25,202.210007,5950300,0,1,-0.021532937742515412
2015-01-13,203.320007,207.610001,200.910004,204.25,4477300,1,1,0.01008848686702235
2015-01-14,185.830002,195.199997,185.0,192.690002,11513900,2,1,-0.05659729742962061
2015-01-15,194.490005,195.75,190.0,191.869995,5216500,3,1,-0.0042555762701170785
2015-01-16,190.699997,194.490005,189.649994,193.070007,3603200,4,1,0.006254297343365245
2015-01-20,193.869995,194.119995,187.039993,191.929993,4503200,1,1,-0.005904666487115295
2015-01-21,189.550003,198.679993,189.509995,196.570007,4153000,2,1,0.024175554468967242
2015-01-22,197.0,203.240005,195.199997,201.619995,4116900,3,1,0.02569053171982638
2015-01-23,200.289993,203.5,198.330002,201.289993,3438600,4,1,-0.001636752346908743
2015-01-26,201.830002,208.619995,201.050003,206.550003,3234500,0,1,0.026131502722045452
2015-01-27,204.419998,208.029999,203.300003,205.979996,2781000,1,1,-0.0027596562174826422
2015-01-28,206.110001,206.369995,198.419998,199.369995,3149600,2,1,-0.03209049970075739
2015-01-29,201.070007,205.979996,196.5,205.199997,3548100,3,1,0.029242123419825683
2015-01-30,203.960007,207.470001,203.0,203.600006,3007000,4,1,-0.007797227209511037
2015-02-02,203.970001,211.949997,203.300003,210.940002,4149200,0,2,0.036051059841324395
2015-02-03,213.220001,220.369995,211.270004,218.360001,4826200,1,2,0.03517587432278502
2015-02-04,218.289993,221.479996,216.800003,218.550003,3305400,2,2,0.000870131888303094
2015-02-05,219.880005,225.479996,219.639999,220.990005,3522900,3,2,0.011164502248943053
2015-02-06,222.0,223.399994,216.5,217.360001,3243900,4,2,-0.016426100356891626
2015-02-09,215.380005,217.929993,211.990005,217.479996,3472400,0,2,0.0005520564935954653
2015-02-10,217.550003,220.5,215.0,216.289993,5390500,1,2,-0.005471781413863841
2015-02-11,212.210007,214.740005,207.279999,212.800003,9769100,2,2,-0.016135697965462548
2015-02-12,193.570007,203.089996,193.279999,202.880005,15649600,3,2,-0.04661653129769927
2015-02-13,202.899994,205.990005,200.910004,203.770004,6191000,4,2,0.004386824615860929
2015-02-17,205.699997,205.699997,201.5,204.350006,3979600,1,2,0.002846356130022043
2015-02-18,204.169998,206.169998,202.600006,204.460007,2713600,2,2,0.0005382970235878748
2015-02-19,205.0,212.440002,203.75,211.710007,5154100,3,2,0.0354592573206749
2015-02-20,210.779999,217.600006,209.809998,217.110001,5982100,4,2,0.025506560018204727
2015-02-23,215.660004,218.199997,206.330002,207.339996,8499800,0,2,-0.04500025312053679
2015-02-24,207.289993,207.289993,201.699997,204.110001,6603600,1,2,-0.01557825341136787
2015-02-25,204.940002,207.139999,202.580002,203.759995,3909500,2,2,-0.001714791035643648
2015-02-26,204.0,211.089996,202.220001,207.190002,6472900,3,2,0.016833564409932222
2015-02-27,206.899994,208.550003,202.800003,203.339996,3882100,4,2,-0.018582006674240925
2015-03-02,202.699997,203.339996,195.830002,197.330002,7922100,0,3,-0.0295563790608121
2015-03-03,196.809998,200.240005,195.320007,199.559998,4432300,1,3,0.011300846183541768
2015-03-04,199.25,202.520004,197.210007,202.440002,4222000,2,3,0.014431770038402014
2015-03-05,202.850006,206.190002,200.149994,200.630005,4877000,3,3,-0.008940905859109671
2015-03-06,199.210007,200.75,192.149994,193.880005,6712400,4,3,-0.03364402049434234
2015-03-09,194.389999,194.490005,188.25,190.880005,6736700,0,3,-0.015473488356883447
2015-03-10,188.460007,193.5,187.600006,190.320007,5579700,1,3,-0.002933769830946953
2015-03-11,191.149994,196.179993,191.009995,193.740005,4974900,2,3,0.017969724013303434
2015-03-12,193.75,194.449997,189.75,191.070007,4149300,3,3,-0.013781345778328014
2015-03-13,188.949997,191.75,187.320007,188.679993,5434300,4,3,-0.012508577549798283
2015-03-16,192.0,195.910004,189.800003,195.699997,5628800,0,3,0.03720587375684281
2015-03-17,195.429993,198.710007,193.940002,194.729996,4894100,1,3,-0.004956571358557538
2015-03-18,194.960007,200.880005,193.110001,200.710007,4820900,2,3,0.030709244198823926
2015-03-19,202.0,204.589996,194.529999,195.649994,8475200,3,3,-0.025210566606178264
2015-03-20,197.449997,198.990005,195.619995,198.080002,4269500,4,3,0.012420179271766418
2015-03-23,198.5,200.5,197.470001,199.630005,2631600,0,3,0.007825136229552276
2015-03-24,201.580002,203.789993,199.75,201.720001,3649900,1,3,0.010469348032125625
2015-03-25,198.270004,198.589996,192.699997,194.300003,5730400,2,3,-0.03678365042244869
2015-03-26,193.919998,194.789993,189.699997,190.410004,4128000,3,3,-0.02002058126576567
2015-03-27,189.070007,189.289993,181.399994,185.0,8604900,4,3,-0.028412393710153916
2015-03-30,185.850006,192.25,181.800003,190.570007,10089500,0,3,0.03010814594594602
2015-03-31,193.529999,193.759995,188.410004,188.770004,5026600,1,3,-0.009445363561328968
2015-04-01,188.699997,192.300003,186.050003,187.589996,3794600,2,4,-0.0062510355193931
2015-04-02,190.229996,193.229996,190.0,191.0,5010400,3,4,0.018177962965572947
2015-04-06,198.0,207.75,197.5,203.100006,12455800,0,4,0.06335081675392673
2015-04-07,202.509995,205.059998,201.139999,203.25,4347900,1,4,0.0007385228733081117
2015-04-08,208.199997,210.899994,205.869995,207.669998,6303100,2,4,0.021746607626076164
2015-04-09,208.429993,210.369995,206.119995,210.089996,3800200,3,4,0.011653093963048144
2015-04-10,209.850006,211.649994,209.0,210.899994,4067700,4,4,0.003855481057746246
2015-04-13,210.440002,213.0,209.050003,209.779999,3758200,0,4,-0.005310550174790318
2015-04-14,208.570007,209.490005,205.5,207.460007,3026000,1,4,-0.011059166798833009
2015-04-15,207.460007,209.589996,206.600006,207.830002,1952400,2,4,0.0017834521715793805
2015-04-16,207.699997,209.169998,206.289993,206.699997,1659100,3,4,-0.005437160126669394
2015-04-17,204.990005,206.880005,203.5,206.789993,2469900,4,4,0.00043539429756256354
2015-04-20,206.779999,207.850006,203.850006,205.270004,2559300,0,4,-0.0073503992042787125
2015-04-21,205.800003,210.75,204.309998,209.410004,3432500,1,4,0.020168558090932764
2015-04-22,212.5,221.880005,211.690002,219.440002,7863000,2,4,0.04789646057215102
2015-04-23,218.270004,221.479996,217.149994,218.600006,4411200,3,4,-0.0038279073657682128
2015-04-24,220.5,220.800003,218.009995,218.429993,2427800,4,4,-0.0007777355687721421
2015-04-27,222.559998,238.75,222.0,231.550003,11672600,0,4,0.0600650570913126
2015-04-28,234.75,235.5,228.029999,230.479996,6085400,1,4,-0.004621062345656735
2015-04-29,230.050003,234.970001,227.630005,232.449997,3936100,2,4,0.008547383869270897
2015-04-30,230.389999,232.889999,225.169998,226.050003,3911900,3,4,-0.02753277729661574
2015-05-01,229.940002,231.770004,220.410004,226.029999,5281700,4,5,-8.849369491048531e-05
2015-05-04,228.179993,234.729996,227.110001,230.509995,4434600,0,5,0.019820360216875388
2015-05-05,237.759995,239.5,229.130005,232.949997,5796900,1,5,0.010585232974387848
2015-05-06,234.100006,234.470001,228.199997,230.429993,5270900,2,5,-0.01081778936447031
2015-05-07,221.0,237.479996,220.25,236.800003,9455900,3,5,0.027644014206084755
2015-05-08,235.990005,238.410004,233.699997,236.610001,4668200,4,5,-0.0008023733006455869
2015-05-11,236.289993,242.880005,235.309998,239.490005,5672300,0,5,0.012171945343933288
2015-05-12,240.110001,246.350006,238.190002,244.740005,6363400,1,5,0.021921582906977655
2015-05-13,247.610001,248.300003,242.25,243.179993,5440200,2,5,-0.006374160203191925
2015-05-14,244.820007,244.889999,241.25,244.100006,2895900,3,5,0.0037832594229905148
2015-05-15,243.929993,249.399994,242.5,248.839996,4527600,4,5,0.019418229756209104
2015-05-18,247.0,249.899994,246.0,248.75,3353200,0,5,-0.00036166211801424986
2015-05-19,248.429993,251.0,246.149994,247.139999,3674200,1,5,-0.0064723658291457875
2015-05-20,247.130005,247.740005,241.369995,244.350006,3755600,2,5,-0.011289119573072326
2015-05-21,243.029999,246.619995,242.360001,245.619995,1970600,3,5,0.005197417511010771
2015-05-22,245.380005,248.600006,245.009995,247.729996,2223100,4,5,0.00859050990535204
2015-05-26,247.679993,252.0,246.5,247.460007,3498700,1,5,-0.0010898518724393735
2015-05-27,248.509995,249.5,245.550003,247.429993,3408200,2,5,-0.00012128828558544136
2015-05-28,247.029999,251.800003,245.050003,251.449997,3647300,3,5,0.01624703598484123
2015-05-29,251.0,252.869995,249.429993,250.800003,3789300,4,5,-0.0025849831288723424
2015-06-01,251.410004,251.600006,247.470001,249.449997,2505100,0,6,-0.005382798978674663
2015-06-02,248.919998,249.399994,246.300003,248.350006,2134800,1,6,-0.0044096653166124655
2015-06-03,248.199997,250.720001,247.009995,248.990005,1775500,2,6,0.0025770041656452136
2015-06-04,247.5,249.300003,245.710007,245.919998,2453600,3,6,-0.012329840308248574
2015-06-05,246.0,249.699997,245.679993,249.139999,3022000,4,6,0.01309369317740483
2015-06-08,250.850006,258.75,250.309998,256.290009,5017000,0,6,0.028698763862482046
2015-06-09,255.399994,257.73999,254.139999,256.0,2611100,1,6,-0.0011315657646256971
2015-06-10,251.899994,254.0,248.5,250.699997,3454500,2,6,-0.020703136718750015
2015-06-11,253.259995,254.369995,250.429993,251.410004,2044100,3,6,0.002832098159139651
2015-06-12,250.210007,253.460007,250.210007,250.690002,1422300,4,6,-0.0028638558074244314
2015-06-15,249.699997,251.279999,246.009995,250.380005,2186200,0,6,-0.0012365750429886857
2015-06-16,250.130005,253.440002,249.100006,253.119995,1984700,1,6,0.010943325925726333
2015-06-17,252.169998,264.359985,252.020004,260.410004,5512900,2,6,0.028800605025296466
2015-06-18,262.0,263.459991,260.019989,261.890015,2782700,3,6,0.00568338764742693
2015-06-19,262.399994,263.799988,260.100006,262.51001,2463000,4,6,0.0023673869353133536
2015-06-22,262.149994,264.399994,255.690002,259.790009,4561100,0,6,-0.010361513452382343
2015-06-23,260.320007,268.0,258.570007,267.670013,3870800,1,6,0.030332205731591344
2015-06-24,266.980011,267.350006,263.720001,265.170013,2412300,2,6,-0.009339858327723882
2015-06-25,266.450012,271.410004,265.25,268.790009,2849200,3,6,0.013651603961719605
2015-06-26,268.890015,269.109985,266.0,267.089996,3838400,4,6,-0.006324688206695961
2015-06-29,261.950012,265.950012,260.700012,262.019989,3478900,0,6,-0.01898239198745566
2015-06-30,264.799988,270.920013,264.0,268.26001,3086900,1,6,0.023815057102380077
2015-07-01,271.109985,272.619995,267.850006,269.149994,2101200,2,7,0.0033176171133371124
2015-07-02,280.200012,282.450012,273.309998,280.019989,7163900,3,7,0.04038638395808403
2015-07-06,278.880005,281.690002,276.299988,279.720001,4121900,0,7,-0.0010713092342846675
2015-07-07,275.0,275.200012,260.769989,267.880005,6105100,1,7,-0.04232802787670531
2015-07-08,259.320007,260.799988,254.309998,254.960007,6221100,2,7,-0.04823054262672566
2015-07-09,259.079987,262.950012,256.790009,257.920013,3325100,3,7,0.011609687475416353
2015-07-10,262.220001,263.0,257.820007,259.149994,2610900,4,7,0.004768846688915085
2015-07-13,262.25,262.549988,256.049988,262.160004,2960300,0,7,0.011614933705150099
2015-07-14,262.100006,265.98999,260.51001,265.649994,1907600,1,7,0.013312442579913819
2015-07-15,266.73999,267.48999,262.079987,263.140015,2021600,2,7,-0.009448443654020866
2015-07-16,264.220001,267.200012,263.160004,266.679993,1616000,3,7,0.013452830425657591
2015-07-17,272.5,275.540009,268.25,274.660004,5004100,4,7,0.029923545858200118
2015-07-20,275.0,286.649994,272.540009,282.26001,4978500,0,7,0.02767059597071886
2015-07-21,270.049988,273.5,266.549988,266.769989,6108700,1,7,-0.05487855328850877
2015-07-22,261.269989,269.440002,260.859985,267.869995,3105000,2,7,0.004123424842964685
2015-07-23,269.649994,269.899994,265.269989,267.200012,2227200,3,7,-0.002501149858161633
2015-07-24,267.380005,271.089996,263.920013,265.410004,2836500,4,7,-0.0066991314356678044
2015-07-27,262.429993,264.429993,250.789993,253.009995,4694200,0,7,-0.046720202001127364
2015-07-28,255.75,265.399994,251.839996,264.820007,3895800,1,7,0.04667804526852781
2015-07-29,264.269989,267.890015,262.0,263.820007,2790100,2,7,-0.0037761497378103748
2015-07-30,262.690002,266.940002,262.109985,266.790009,2034600,3,7,0.011257682970192695
2015-07-31,267.600006,269.359985,265.119995,266.149994,2222600,4,7,-0.0023989466562071016
2015-08-03,266.290009,266.709991,257.070007,259.98999,2553500,0,8,-0.02314485868446048
2015-08-04,260.01001,266.720001,258.339996,266.279999,2352500,1,8,0.024193273748731592
2015-08-05,263.579987,271.0,260.399994,270.130005,6214300,2,8,0.014458487360892613
2015-08-06,249.539993,255.0,236.119995,246.130005,14623800,3,8,-0.08884610948717075
2015-08-07,243.580002,243.729996,238.389999,242.509995,5073400,4,8,-0.014707715136153432
2015-08-10,238.149994,242.970001,236.050003,241.139999,4185900,0,8,-0.005649235199563729
2015-08-11,237.149994,239.300003,234.440002,237.369995,4264900,1,8,-0.0156340881464464
2015-08-12,235.0,239.770004,232.740005,238.169998,3728000,2,8,0.0033702785392062395
2015-08-13,239.860001,246.479996,239.119995,242.509995,4689200,3,8,0.018222265761618006
2015-08-14,247.240005,247.929993,241.770004,243.149994,4364800,4,8,0.0026390623611203257
2015-08-17,255.559998,256.589996,250.509995,254.990005,7176700,0,8,0.04869426811501376
2015-08-18,255.380005,260.950012,253.559998,260.720001,4195000,1,8,0.022471453341867287
2015-08-19,260.329987,260.649994,255.020004,255.25,3596200,2,8,-0.020980365829317504
2015-08-20,252.059998,254.559998,241.899994,242.179993,4905800,3,8,-0.051204728697355595
2015-08-21,236.0,243.800003,230.509995,230.770004,6590200,4,8,-0.047113673010965806
2015-08-24,202.789993,231.399994,195.0,218.869995,9581600,0,8,-0.051566532884403826
